"","run","condition","emo","cert","rt","trial","sub","acc","shock","control"
"1467",7,"Controllable Perceptible",3,4,0.9301766,75,27,1,"Mild","Controllable"
"1468",7,"Uncontrollable Perceptible",3,4,0,76,27,0,"Mild","Uncontrollable"
"1469",7,"Controllable Perceptible",3,4,0,77,27,0,"Mild","Controllable"
"1470",7,"Uncontrollable Perceptible",2,3,0.948697,78,27,1,"Mild","Uncontrollable"
"1471",7,"Uncontrollable Unpleasant",3,3,0,79,27,0,"Unpleasant","Uncontrollable"
"1472",7,"Controllable Unpleasant",3,3,0,80,27,0,"Unpleasant","Controllable"
"1473",7,"Controllable Perceptible",3,4,0.9482163,81,27,1,"Mild","Controllable"
"1474",7,"Uncontrollable Perceptible",2,3,0,82,27,0,"Mild","Uncontrollable"
"1475",7,"Uncontrollable Unpleasant",3,2,0,83,27,0,"Unpleasant","Uncontrollable"
"1476",7,"Controllable Unpleasant",3,3,0,84,27,0,"Unpleasant","Controllable"
"1477",1,"Controllable Unpleasant",2,3,0,1,28,0,"Unpleasant","Controllable"
"1478",1,"Uncontrollable Unpleasant",3,3,0.7633798,2,28,1,"Unpleasant","Uncontrollable"
"1479",1,"Uncontrollable Perceptible",2,4,0,3,28,0,"Mild","Uncontrollable"
"1480",1,"Controllable Perceptible",2,3,0,4,28,0,"Mild","Controllable"
"1481",1,"Uncontrollable Unpleasant",3,4,0,5,28,0,"Unpleasant","Uncontrollable"
"1482",1,"Uncontrollable Perceptible",2,4,0.7809816,6,28,1,"Mild","Uncontrollable"
"1483",1,"Controllable Perceptible",1,3,0.7645974,7,28,1,"Mild","Controllable"
"1484",1,"Controllable Unpleasant",3,4,0,8,28,0,"Unpleasant","Controllable"
"1485",1,"Controllable Perceptible",2,3,0,9,28,0,"Mild","Controllable"
"1486",1,"Uncontrollable Perceptible",2,4,0,10,28,0,"Mild","Uncontrollable"
"1487",1,"Uncontrollable Unpleasant",3,4,0.9313941,11,28,1,"Unpleasant","Uncontrollable"
"1488",1,"Controllable Unpleasant",3,4,0,12,28,0,"Unpleasant","Controllable"
"1489",2,"Controllable Unpleasant",3,4,0.781421,13,28,1,"Unpleasant","Controllable"
"1490",2,"Controllable Perceptible",3,4,0.7475347,14,28,1,"Mild","Controllable"
"1491",2,"Uncontrollable Unpleasant",3,3,0,15,28,0,"Unpleasant","Uncontrollable"
"1492",2,"Uncontrollable Perceptible",2,3,0,16,28,0,"Mild","Uncontrollable"
"1493",2,"Uncontrollable Perceptible",2,3,0,17,28,0,"Mild","Uncontrollable"
"1494",2,"Controllable Unpleasant",4,3,0.7804097,18,28,1,"Unpleasant","Controllable"
"1495",2,"Uncontrollable Unpleasant",3,4,0.9481621,19,28,1,"Unpleasant","Uncontrollable"
"1496",2,"Controllable Perceptible",2,3,0,20,28,0,"Mild","Controllable"
"1497",2,"Controllable Perceptible",3,2,0,21,28,0,"Mild","Controllable"
"1498",2,"Controllable Unpleasant",4,3,0.7479015,22,28,1,"Unpleasant","Controllable"
"1499",2,"Uncontrollable Unpleasant",3,4,0,23,28,0,"Unpleasant","Uncontrollable"
"1500",2,"Uncontrollable Perceptible",2,3,0.8139713,24,28,1,"Mild","Uncontrollable"
"1501",3,"Controllable Perceptible",1,3,0.7644947,25,28,1,"Mild","Controllable"
"1502",3,"Uncontrollable Perceptible",2,3,0.7811895,26,28,1,"Mild","Uncontrollable"
"1503",3,"Controllable Unpleasant",3,4,0,27,28,0,"Unpleasant","Controllable"
"1504",3,"Uncontrollable Unpleasant",3,4,0,28,28,0,"Unpleasant","Uncontrollable"
"1505",3,"Controllable Unpleasant",4,3,0.7644936,29,28,1,"Unpleasant","Controllable"
"1506",3,"Uncontrollable Perceptible",1,3,0,30,28,0,"Mild","Uncontrollable"
"1507",3,"Uncontrollable Unpleasant",2,2,0.9144322,31,28,1,"Unpleasant","Uncontrollable"
"1508",3,"Controllable Perceptible",3,4,0.8970886,32,28,1,"Mild","Controllable"
"1509",3,"Uncontrollable Perceptible",2,4,0,33,28,0,"Mild","Uncontrollable"
"1510",3,"Uncontrollable Unpleasant",3,2,0,34,28,0,"Unpleasant","Uncontrollable"
"1511",3,"Controllable Perceptible",3,3,0.8647549,35,28,1,"Mild","Controllable"
"1512",3,"Controllable Unpleasant",3,4,0,36,28,0,"Unpleasant","Controllable"
"1513",4,"Uncontrollable Perceptible",1,3,0.7974057,37,28,1,"Mild","Uncontrollable"
"1514",4,"Uncontrollable Unpleasant",2,3,0,38,28,0,"Unpleasant","Uncontrollable"
"1515",4,"Controllable Unpleasant",4,4,0.797596,39,28,1,"Unpleasant","Controllable"
"1516",4,"Controllable Perceptible",3,3,0.7145778,40,28,1,"Mild","Controllable"
"1517",4,"Controllable Unpleasant",3,4,0.7478984,41,28,1,"Unpleasant","Controllable"
"1518",4,"Uncontrollable Perceptible",2,4,0.714168,42,28,1,"Mild","Uncontrollable"
"1519",4,"Uncontrollable Unpleasant",2,3,0.6479281,43,28,1,"Unpleasant","Uncontrollable"
"1520",4,"Controllable Perceptible",3,3,0.6979149,44,28,1,"Mild","Controllable"
"1521",4,"Controllable Unpleasant",3,4,0.8313957,45,28,1,"Unpleasant","Controllable"
"1522",4,"Uncontrollable Perceptible",1,3,0.7485765,46,28,1,"Mild","Uncontrollable"
"1523",4,"Controllable Perceptible",3,3,0.7648233,47,28,1,"Mild","Controllable"
"1524",4,"Uncontrollable Unpleasant",2,4,0.7969497,48,28,1,"Unpleasant","Uncontrollable"
"1525",5,"Controllable Perceptible",2,3,0.7479679,49,28,1,"Mild","Controllable"
"1526",5,"Uncontrollable Perceptible",1,3,0.7981937,50,28,1,"Mild","Uncontrollable"
"1527",5,"Controllable Unpleasant",3,4,0.847841,51,28,1,"Unpleasant","Controllable"
"1528",5,"Uncontrollable Unpleasant",2,3,0.7980869,52,28,1,"Unpleasant","Uncontrollable"
"1529",5,"Controllable Perceptible",2,3,0.7474404,53,28,1,"Mild","Controllable"
"1530",5,"Controllable Unpleasant",3,3,0.7645904,54,28,1,"Unpleasant","Controllable"
"1531",5,"Uncontrollable Unpleasant",3,3,0,55,28,0,"Unpleasant","Uncontrollable"
"1532",5,"Uncontrollable Perceptible",2,3,0.7478408,56,28,1,"Mild","Uncontrollable"
"1533",5,"Uncontrollable Perceptible",2,3,0.7627472,57,28,1,"Mild","Uncontrollable"
"1534",5,"Controllable Unpleasant",3,4,0.8309997,58,28,1,"Unpleasant","Controllable"
"1535",5,"Uncontrollable Unpleasant",2,3,0.6982754,59,28,1,"Unpleasant","Uncontrollable"
"1536",5,"Controllable Perceptible",2,4,0.7649575,60,28,1,"Mild","Controllable"
"1537",6,"Controllable Perceptible",2,3,0,61,28,0,"Mild","Controllable"
"1538",6,"Controllable Unpleasant",2,3,0.7646378,62,28,1,"Unpleasant","Controllable"
"1539",6,"Uncontrollable Perceptible",1,3,0.9300647,63,28,1,"Mild","Uncontrollable"
"1540",6,"Uncontrollable Unpleasant",3,3,0,64,28,0,"Unpleasant","Uncontrollable"
"1541",6,"Controllable Unpleasant",3,3,0,65,28,0,"Unpleasant","Controllable"
"1542",6,"Controllable Perceptible",2,4,0,66,28,0,"Mild","Controllable"
"1543",6,"Uncontrollable Unpleasant",3,3,0.7476804,67,28,1,"Unpleasant","Uncontrollable"
"1544",6,"Uncontrollable Perceptible",1,4,0.9146441,68,28,1,"Mild","Uncontrollable"
"1545",6,"Controllable Unpleasant",4,3,0.8146456,69,28,1,"Unpleasant","Controllable"
"1546",6,"Controllable Perceptible",3,4,0.7305686,70,28,1,"Mild","Controllable"
"1547",6,"Uncontrollable Unpleasant",3,3,0.5476524,71,28,1,"Unpleasant","Uncontrollable"
"1548",6,"Uncontrollable Perceptible",1,3,0.8302444,72,28,1,"Mild","Uncontrollable"
"1549",7,"Controllable Perceptible",2,4,0.765228,73,28,1,"Mild","Controllable"
"1550",7,"Uncontrollable Perceptible",1,3,0,74,28,0,"Mild","Uncontrollable"
"1551",7,"Controllable Unpleasant",3,4,0.8632606,75,28,1,"Unpleasant","Controllable"
"1552",7,"Uncontrollable Unpleasant",3,3,0.7645475,76,28,1,"Unpleasant","Uncontrollable"
"1553",7,"Uncontrollable Perceptible",1,4,0.8311377,77,28,1,"Mild","Uncontrollable"
"1554",7,"Controllable Unpleasant",3,4,0.7479548,78,28,1,"Unpleasant","Controllable"
"1555",7,"Controllable Perceptible",2,3,0.7970729,79,28,1,"Mild","Controllable"
"1556",7,"Uncontrollable Unpleasant",3,3,0.7974514,80,28,1,"Unpleasant","Uncontrollable"
"1557",7,"Uncontrollable Perceptible",1,3,0.7811266,81,28,1,"Mild","Uncontrollable"
"1558",7,"Uncontrollable Unpleasant",2,4,0,82,28,0,"Unpleasant","Uncontrollable"
"1559",7,"Controllable Unpleasant",2,4,0.7642649,83,28,1,"Unpleasant","Controllable"
"1560",7,"Controllable Perceptible",2,4,0.7142975,84,28,1,"Mild","Controllable"
"1561",1,"Uncontrollable Perceptible",2,3,0,1,29,0,"Mild","Uncontrollable"
"1562",1,"Controllable Unpleasant",2,3,0.8976148,2,29,1,"Unpleasant","Controllable"
"1563",1,"Controllable Perceptible",1,3,0,3,29,0,"Mild","Controllable"
"1564",1,"Uncontrollable Unpleasant",3,2,0,4,29,0,"Unpleasant","Uncontrollable"
"1565",1,"Controllable Unpleasant",2,3,0,5,29,0,"Unpleasant","Controllable"
"1566",1,"Uncontrollable Unpleasant",3,3,0,6,29,0,"Unpleasant","Uncontrollable"
"1567",1,"Controllable Perceptible",1,4,0,7,29,0,"Mild","Controllable"
"1568",1,"Uncontrollable Perceptible",1,4,0,8,29,0,"Mild","Uncontrollable"
"1569",1,"Controllable Perceptible",1,4,0,9,29,0,"Mild","Controllable"
"1570",1,"Uncontrollable Perceptible",1,3,0,10,29,0,"Mild","Uncontrollable"
"1571",1,"Uncontrollable Unpleasant",3,2,0.7313041,11,29,1,"Unpleasant","Uncontrollable"
"1572",1,"Controllable Unpleasant",2,2,0,12,29,0,"Unpleasant","Controllable"
"1573",2,"Uncontrollable Unpleasant",3,3,0.8462853,13,29,1,"Unpleasant","Uncontrollable"
"1574",2,"Controllable Perceptible",1,4,0,14,29,0,"Mild","Controllable"
"1575",2,"Controllable Unpleasant",3,3,0.7141826,15,29,1,"Unpleasant","Controllable"
"1576",2,"Uncontrollable Perceptible",1,3,0,16,29,0,"Mild","Uncontrollable"
"1577",2,"Uncontrollable Unpleasant",3,3,0.8811746,17,29,1,"Unpleasant","Uncontrollable"
"1578",2,"Controllable Unpleasant",3,3,0,18,29,0,"Unpleasant","Controllable"
"1579",2,"Uncontrollable Perceptible",1,2,0,19,29,0,"Mild","Uncontrollable"
"1580",2,"Controllable Perceptible",1,3,0,20,29,0,"Mild","Controllable"
"1581",2,"Controllable Unpleasant",3,3,0,21,29,0,"Unpleasant","Controllable"
"1582",2,"Uncontrollable Unpleasant",3,3,0,22,29,0,"Unpleasant","Uncontrollable"
"1583",2,"Uncontrollable Perceptible",1,3,0.8141959,23,29,1,"Mild","Uncontrollable"
"1584",2,"Controllable Perceptible",1,4,0,24,29,0,"Mild","Controllable"
"1585",3,"Uncontrollable Perceptible",1,3,0,25,29,0,"Mild","Uncontrollable"
"1586",3,"Uncontrollable Unpleasant",3,3,0,26,29,0,"Unpleasant","Uncontrollable"
"1587",3,"Controllable Unpleasant",3,3,0,27,29,0,"Unpleasant","Controllable"
"1588",3,"Controllable Perceptible",1,4,0,28,29,0,"Mild","Controllable"
"1589",3,"Uncontrollable Perceptible",1,4,0.6476998,29,29,1,"Mild","Uncontrollable"
"1590",3,"Uncontrollable Unpleasant",3,3,0.7478542,30,29,1,"Unpleasant","Uncontrollable"
"1591",3,"Controllable Unpleasant",4,3,0,31,29,0,"Unpleasant","Controllable"
"1592",3,"Controllable Perceptible",1,4,0.864362,32,29,1,"Mild","Controllable"
"1593",3,"Uncontrollable Perceptible",1,4,0.7309863,33,29,1,"Mild","Uncontrollable"
"1594",3,"Controllable Unpleasant",3,3,0.8643895,34,29,1,"Unpleasant","Controllable"
"1595",3,"Controllable Perceptible",1,3,0.9145416,35,29,1,"Mild","Controllable"
"1596",3,"Uncontrollable Unpleasant",3,3,0.7488074,36,29,1,"Unpleasant","Uncontrollable"
"1597",4,"Uncontrollable Perceptible",1,4,0,37,29,0,"Mild","Uncontrollable"
"1598",4,"Uncontrollable Unpleasant",2,3,0.8632521,38,29,1,"Unpleasant","Uncontrollable"
"1599",4,"Controllable Unpleasant",3,3,0,39,29,0,"Unpleasant","Controllable"
"1600",4,"Controllable Perceptible",1,4,0.7804013,40,29,1,"Mild","Controllable"
"1601",4,"Controllable Perceptible",1,4,0.779784,41,29,1,"Mild","Controllable"
"1602",4,"Uncontrollable Perceptible",1,4,0.781253,42,29,1,"Mild","Uncontrollable"
"1603",4,"Uncontrollable Unpleasant",3,2,0.7639057,43,29,1,"Unpleasant","Uncontrollable"
"1604",4,"Controllable Unpleasant",4,3,0.7480524,44,29,1,"Unpleasant","Controllable"
"1605",4,"Controllable Perceptible",1,2,0.830639,45,29,1,"Mild","Controllable"
"1606",4,"Controllable Unpleasant",4,3,0.7144694,46,29,1,"Unpleasant","Controllable"
"1607",4,"Uncontrollable Perceptible",2,2,0.8140117,47,29,1,"Mild","Uncontrollable"
"1608",4,"Uncontrollable Unpleasant",3,3,0.7654271,48,29,1,"Unpleasant","Uncontrollable"
"1609",5,"Controllable Unpleasant",3,3,0.8142876,49,29,1,"Unpleasant","Controllable"
"1610",5,"Controllable Perceptible",1,2,0.7139486,50,29,1,"Mild","Controllable"
"1611",5,"Uncontrollable Perceptible",1,4,0.7975993,51,29,1,"Mild","Uncontrollable"
"1612",5,"Uncontrollable Unpleasant",2,3,0.780264,52,29,1,"Unpleasant","Uncontrollable"
"1613",5,"Uncontrollable Unpleasant",3,2,0.7971866,53,29,1,"Unpleasant","Uncontrollable"
"1614",5,"Controllable Unpleasant",3,3,0.4975056,54,29,1,"Unpleasant","Controllable"
"1615",5,"Uncontrollable Perceptible",1,4,0.7976349,55,29,1,"Mild","Uncontrollable"
"1616",5,"Controllable Perceptible",1,4,0,56,29,0,"Mild","Controllable"
"1617",5,"Controllable Unpleasant",3,3,0.7483441,57,29,1,"Unpleasant","Controllable"
"1618",5,"Uncontrollable Unpleasant",3,2,0,58,29,0,"Unpleasant","Uncontrollable"
"1619",5,"Controllable Perceptible",1,3,0.7316214,59,29,1,"Mild","Controllable"
"1620",5,"Uncontrollable Perceptible",1,3,0,60,29,0,"Mild","Uncontrollable"
"1621",6,"Uncontrollable Unpleasant",3,2,0.730997,61,29,1,"Unpleasant","Uncontrollable"
"1622",6,"Controllable Perceptible",2,2,0.8134813,62,29,1,"Mild","Controllable"
"1623",6,"Controllable Unpleasant",4,3,0,63,29,0,"Unpleasant","Controllable"
"1624",6,"Uncontrollable Perceptible",2,3,0.7640531,64,29,1,"Mild","Uncontrollable"
"1625",6,"Controllable Perceptible",1,3,0,65,29,0,"Mild","Controllable"
"1626",6,"Uncontrollable Unpleasant",3,3,0.8145334,66,29,1,"Unpleasant","Uncontrollable"
"1627",6,"Uncontrollable Perceptible",1,4,0,67,29,0,"Mild","Uncontrollable"
"1628",6,"Controllable Unpleasant",4,3,0.7127537,68,29,1,"Unpleasant","Controllable"
"1629",6,"Controllable Perceptible",2,1,0.8811071,69,29,1,"Mild","Controllable"
"1630",6,"Uncontrollable Unpleasant",2,3,0,70,29,0,"Unpleasant","Uncontrollable"
"1631",6,"Uncontrollable Perceptible",1,2,0.7647979,71,29,1,"Mild","Uncontrollable"
"1632",6,"Controllable Unpleasant",4,4,0.7638733,72,29,1,"Unpleasant","Controllable"
"1633",7,"Controllable Perceptible",1,4,0.6828493,73,29,1,"Mild","Controllable"
"1634",7,"Uncontrollable Perceptible",1,4,0.7816022,74,29,1,"Mild","Uncontrollable"
"1635",7,"Uncontrollable Unpleasant",2,2,0.8140793,75,29,1,"Unpleasant","Uncontrollable"
"1636",7,"Controllable Unpleasant",4,3,0.7140071,76,29,1,"Unpleasant","Controllable"
"1637",7,"Uncontrollable Perceptible",1,4,0.7647791,77,29,1,"Mild","Uncontrollable"
"1638",7,"Controllable Perceptible",1,4,0.7806684,78,29,1,"Mild","Controllable"
"1639",7,"Uncontrollable Unpleasant",3,3,0.8974648,79,29,1,"Unpleasant","Uncontrollable"
"1640",7,"Controllable Unpleasant",3,3,0.7313549,80,29,1,"Unpleasant","Controllable"
"1641",7,"Uncontrollable Unpleasant",3,2,0.7638884,81,29,1,"Unpleasant","Uncontrollable"
"1642",7,"Controllable Perceptible",1,4,0.8145769,82,29,1,"Mild","Controllable"
"1643",7,"Uncontrollable Perceptible",1,4,0,83,29,0,"Mild","Uncontrollable"
"1644",7,"Controllable Unpleasant",2,3,0.6979188,84,29,1,"Unpleasant","Controllable"
"1645",1,"Uncontrollable Unpleasant",3,4,0,1,30,0,"Unpleasant","Uncontrollable"
"1646",1,"Controllable Perceptible",2,4,0,2,30,0,"Mild","Controllable"
"1647",1,"Controllable Unpleasant",3,4,0,3,30,0,"Unpleasant","Controllable"
"1648",1,"Uncontrollable Perceptible",2,4,0,4,30,0,"Mild","Uncontrollable"
"1649",1,"Controllable Unpleasant",3,3,0,5,30,0,"Unpleasant","Controllable"
"1650",1,"Uncontrollable Unpleasant",3,3,0,6,30,0,"Unpleasant","Uncontrollable"
"1651",1,"Controllable Perceptible",2,4,0.8174827,7,30,1,"Mild","Controllable"
"1652",1,"Uncontrollable Perceptible",1,4,0,8,30,0,"Mild","Uncontrollable"
"1653",1,"Uncontrollable Unpleasant",3,4,0.896297,9,30,1,"Unpleasant","Uncontrollable"
"1654",1,"Controllable Perceptible",1,3,0,10,30,0,"Mild","Controllable"
"1655",1,"Controllable Unpleasant",3,3,0,11,30,0,"Unpleasant","Controllable"
"1656",1,"Uncontrollable Perceptible",2,3,0,12,30,0,"Mild","Uncontrollable"
"1657",2,"Controllable Perceptible",2,3,0,13,30,0,"Mild","Controllable"
"1658",2,"Uncontrollable Unpleasant",2,3,0,14,30,0,"Unpleasant","Uncontrollable"
"1659",2,"Uncontrollable Perceptible",1,4,0,15,30,0,"Mild","Uncontrollable"
"1660",2,"Controllable Unpleasant",3,4,0.9175883,16,30,1,"Unpleasant","Controllable"
"1661",2,"Uncontrollable Unpleasant",2,3,0,17,30,0,"Unpleasant","Uncontrollable"
"1662",2,"Uncontrollable Perceptible",1,4,0.817442,18,30,1,"Mild","Uncontrollable"
"1663",2,"Controllable Perceptible",2,4,0,19,30,0,"Mild","Controllable"
"1664",2,"Controllable Unpleasant",3,3,0,20,30,0,"Unpleasant","Controllable"
"1665",2,"Controllable Perceptible",1,4,0.657676,21,30,1,"Mild","Controllable"
"1666",2,"Uncontrollable Perceptible",1,4,0,22,30,0,"Mild","Uncontrollable"
"1667",2,"Controllable Unpleasant",3,4,0,23,30,0,"Unpleasant","Controllable"
"1668",2,"Uncontrollable Unpleasant",2,4,0.7771241,24,30,1,"Unpleasant","Uncontrollable"
"1669",3,"Controllable Perceptible",1,4,0.9179329,25,30,1,"Mild","Controllable"
"1670",3,"Uncontrollable Unpleasant",3,4,0,26,30,0,"Unpleasant","Uncontrollable"
"1671",3,"Uncontrollable Perceptible",2,3,0.9375704,27,30,1,"Mild","Uncontrollable"
"1672",3,"Controllable Unpleasant",3,3,0,28,30,0,"Unpleasant","Controllable"
"1673",3,"Controllable Perceptible",4,4,0,29,30,0,"Mild","Controllable"
"1674",3,"Uncontrollable Unpleasant",3,4,0,30,30,0,"Unpleasant","Uncontrollable"
"1675",3,"Controllable Unpleasant",3,4,0,31,30,0,"Unpleasant","Controllable"
"1676",3,"Uncontrollable Perceptible",1,4,0,32,30,0,"Mild","Uncontrollable"
"1677",3,"Controllable Perceptible",1,3,0,33,30,0,"Mild","Controllable"
"1678",3,"Controllable Unpleasant",3,4,0.8370317,34,30,1,"Unpleasant","Controllable"
"1679",3,"Uncontrollable Unpleasant",0,3,0,35,30,0,"Unpleasant","Uncontrollable"
"1680",3,"Uncontrollable Perceptible",2,4,0.9375536,36,30,1,"Mild","Uncontrollable"
"1681",4,"Uncontrollable Perceptible",1,4,0.377432,37,30,1,"Mild","Uncontrollable"
"1682",4,"Controllable Unpleasant",3,4,0.7772631,38,30,1,"Unpleasant","Controllable"
"1683",4,"Uncontrollable Unpleasant",3,3,0,39,30,0,"Unpleasant","Uncontrollable"
"1684",4,"Controllable Perceptible",1,4,0,40,30,0,"Mild","Controllable"
"1685",4,"Uncontrollable Perceptible",1,4,0,41,30,0,"Mild","Uncontrollable"
"1686",4,"Controllable Unpleasant",3,4,0,42,30,0,"Unpleasant","Controllable"
"1687",4,"Uncontrollable Unpleasant",2,3,0,43,30,0,"Unpleasant","Uncontrollable"
"1688",4,"Controllable Perceptible",2,3,0.377377,44,30,1,"Mild","Controllable"
"1689",4,"Uncontrollable Perceptible",1,4,0,45,30,0,"Mild","Uncontrollable"
"1690",4,"Uncontrollable Unpleasant",3,3,0.4172431,46,30,1,"Unpleasant","Uncontrollable"
"1691",4,"Controllable Unpleasant",3,4,0,47,30,0,"Unpleasant","Controllable"
"1692",4,"Controllable Perceptible",2,3,0,48,30,0,"Mild","Controllable"
"1693",5,"Controllable Unpleasant",3,4,0,49,30,0,"Unpleasant","Controllable"
"1694",5,"Uncontrollable Perceptible",2,3,0,50,30,0,"Mild","Uncontrollable"
"1695",5,"Uncontrollable Unpleasant",3,4,0,51,30,0,"Unpleasant","Uncontrollable"
"1696",5,"Controllable Perceptible",1,4,0.3768715,52,30,1,"Mild","Controllable"
"1697",5,"Uncontrollable Perceptible",2,4,0,53,30,0,"Mild","Uncontrollable"
"1698",5,"Uncontrollable Unpleasant",3,4,0,54,30,0,"Unpleasant","Uncontrollable"
"1699",5,"Controllable Unpleasant",3,4,0.7571706,55,30,1,"Unpleasant","Controllable"
"1700",5,"Controllable Perceptible",2,4,0.6979871,56,30,1,"Mild","Controllable"
"1701",5,"Controllable Perceptible",2,4,0,57,30,0,"Mild","Controllable"
"1702",5,"Controllable Unpleasant",3,4,0,58,30,0,"Unpleasant","Controllable"
"1703",5,"Uncontrollable Perceptible",1,3,0,59,30,0,"Mild","Uncontrollable"
"1704",5,"Uncontrollable Unpleasant",2,4,0,60,30,0,"Unpleasant","Uncontrollable"
"1705",6,"Uncontrollable Unpleasant",2,4,0,61,30,0,"Unpleasant","Uncontrollable"
"1706",6,"Controllable Perceptible",2,4,0,62,30,0,"Mild","Controllable"
"1707",6,"Controllable Unpleasant",3,4,0,63,30,0,"Unpleasant","Controllable"
"1708",6,"Uncontrollable Perceptible",1,4,0,64,30,0,"Mild","Uncontrollable"
"1709",6,"Controllable Unpleasant",3,4,0.8772113,65,30,1,"Unpleasant","Controllable"
"1710",6,"Uncontrollable Perceptible",1,4,0,66,30,0,"Mild","Uncontrollable"
"1711",6,"Controllable Perceptible",1,4,0,67,30,0,"Mild","Controllable"
"1712",6,"Uncontrollable Unpleasant",3,3,0,68,30,0,"Unpleasant","Uncontrollable"
"1713",6,"Controllable Perceptible",1,4,0,69,30,0,"Mild","Controllable"
"1714",6,"Controllable Unpleasant",3,4,0.717333,70,30,1,"Unpleasant","Controllable"
"1715",6,"Uncontrollable Unpleasant",3,4,0,71,30,0,"Unpleasant","Uncontrollable"
"1716",6,"Uncontrollable Perceptible",1,3,0,72,30,0,"Mild","Uncontrollable"
"1717",7,"Controllable Unpleasant",2,4,0.498305,73,30,1,"Unpleasant","Controllable"
"1718",7,"Controllable Perceptible",1,4,0,74,30,0,"Mild","Controllable"
"1719",7,"Uncontrollable Unpleasant",3,3,0,75,30,0,"Unpleasant","Uncontrollable"
"1720",7,"Uncontrollable Perceptible",1,4,0,76,30,0,"Mild","Uncontrollable"
"1721",7,"Uncontrollable Perceptible",1,4,0.8372697,77,30,1,"Mild","Uncontrollable"
"1722",7,"Uncontrollable Unpleasant",3,4,0,78,30,0,"Unpleasant","Uncontrollable"
"1723",7,"Controllable Perceptible",2,4,0,79,30,0,"Mild","Controllable"
"1724",7,"Controllable Unpleasant",2,4,0.3767056,80,30,1,"Unpleasant","Controllable"
"1725",7,"Controllable Unpleasant",3,4,0,81,30,0,"Unpleasant","Controllable"
"1726",7,"Controllable Perceptible",1,3,0,82,30,0,"Mild","Controllable"
"1727",7,"Uncontrollable Perceptible",1,4,0,83,30,0,"Mild","Uncontrollable"
"1728",7,"Uncontrollable Unpleasant",2,3,0,84,30,0,"Unpleasant","Uncontrollable"
"1729",1,"Uncontrollable Unpleasant",3,3,0.7981163,1,31,1,"Unpleasant","Uncontrollable"
